proteinID,LFQ.intensity.T1,LFQ.intensity.T2,LFQ.intensity.T3,LFQ.intensity.U1,LFQ.intensity.U2,LFQ.intensity.U3,impute_LFQ.intensity.T1,impute_LFQ.intensity.T2,impute_LFQ.intensity.T3,impute_LFQ.intensity.U1,impute_LFQ.intensity.U2,impute_LFQ.intensity.U3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
O08915,23.922160441911757,23.975350506375,24.10797113483769,23.850145623827792,23.974037811758134,23.868818787706243,23.922160441911757,23.975350506375,24.10797113483769,23.850145623827792,23.974037811758134,23.868818787706243,0.1970150259575793,0.7055006497693475,0.10415995327742422,1.5459449458730476,0.1970150259575793,8,Aip
O08992,24.67195650179253,24.763800361934635,24.760555500871877,24.78131768660657,24.67190252790446,24.878720387997127,24.67195650179253,24.763800361934635,24.760555500871877,24.78131768660657,24.67190252790446,24.878720387997127,0.5361590533594652,0.27070635629693324,-0.04520941263637468,-0.6759135143388967,0.5361590533594652,4,Sdcbp
O08997,24.704034911070373,24.72395543814922,24.828566911663085,24.860696759609052,24.54315410073174,24.577904062978597,24.704034911070373,24.72395543814922,24.828566911663085,24.860696759609052,24.54315410073174,24.577904062978597,0.4430277126564998,0.3535691065594072,0.0916007791877611,0.8503672365618483,0.4430277126564998,3,Atox1
O09005,22.495532040665395,22.41007449626089,22.260577319648405,22.703517515190526,23.02194779671952,22.803372799397692,22.495532040665395,22.41007449626089,22.260577319648405,22.703517515190526,23.02194779671952,22.803372799397692,0.017522676987728816,1.7563995447325875,-0.454218084911016,-3.901267222346574,0.017522676987728816,2,Degs1
O09044,22.37406094516527,22.848885744780596,22.220222432929344,21.719251770169492,22.18501331958666,22.063223898568726,22.37406094516527,22.848885744780596,22.220222432929344,21.719251770169492,22.18501331958666,22.063223898568726,0.10450335261539341,0.9808697765480523,0.4918933781834447,2.092767819831748,0.10450335261539341,5,Snap23
O09061,26.546160637608395,26.54206194373975,26.43623662707602,26.514846943232516,26.41562611879371,26.34788476650735,26.546160637608395,26.54206194373975,26.43623662707602,26.514846943232516,26.41562611879371,26.34788476650735,0.24579013257600912,0.6094355561680688,0.08203379329686555,1.3587731378317713,0.24579013257600912,4,Psmb1
O09106,24.559467185195924,24.57882550808813,24.465381066151842,24.395387173334726,24.792978106519687,24.867546839800898,24.559467185195924,24.57882550808813,24.465381066151842,24.395387173334726,24.792978106519687,24.867546839800898,0.3737073925165858,0.4274683110414362,-0.15074612007313704,-1.0004509809967577,0.3737073925165858,10,Hdac1
O09110,22.377665961658384,22.400386451820648,22.29994581544419,22.38826960033238,22.74741038034727,22.409841500784758,22.377665961658384,22.400386451820648,22.29994581544419,22.38826960033238,22.74741038034727,22.409841500784758,0.26452160151637644,0.5775388565728515,-0.15584108418039477,-1.2965636068272637,0.26452160151637644,6,Map2k3
O09131,22.72496509104166,22.57318395708294,22.594161470603837,22.167479400265073,22.003159642425324,22.071529138869632,22.72496509104166,22.57318395708294,22.594161470603837,22.167479400265073,22.003159642425324,22.071529138869632,0.0012186334217192645,2.914126915273415,0.5500474457228037,8.175988409262848,0.0012186334217192645,4,Gsto1
O09167,26.700679098130365,26.85792387203487,26.904031476526313,26.4704481221081,26.693917384968305,26.535476750078224,26.700679098130365,26.85792387203487,26.904031476526313,26.4704481221081,26.693917384968305,26.535476750078224,0.04836271038046893,1.315489368061538,0.2542640631789723,2.809069546041083,0.04836271038046893,1,Rpl21
O09172,23.881943662536273,23.8945802169236,23.873895394808734,23.789649057230715,23.849477643177156,23.980502214522097,23.881943662536273,23.8945802169236,23.873895394808734,23.789649057230715,23.849477643177156,23.980502214522097,0.8651084070825621,0.0629294675088408,0.01026345311287713,0.18108194334640265,0.8651084070825621,6,Gclm
O35114,23.30061621278009,23.754910331087316,23.390737855923128,23.865141207585197,NA,NA,23.30061621278009,23.754910331087316,23.390737855923128,23.865141207585197,19.198200205668865,19.953584370746004,0.16350130946847682,0.7864787647611484,2.476446205263489,1.7044442408017992,0.16350130946847682,8,Scarb2
O35127,23.8122540945853,23.795011503672214,23.87333220870885,23.85395673432802,23.955799584595464,23.978496108824743,23.8122540945853,23.795011503672214,23.87333220870885,23.85395673432802,23.955799584595464,23.978496108824743,0.0852067966674056,1.0695257616016036,-0.1025515402606203,-2.275519252065868,0.0852067966674056,2,Grcc10
O35129,25.18434752085236,25.258105917464125,25.12908016143179,25.513642790720503,25.650478123703405,25.60633991826608,25.18434752085236,25.258105917464125,25.12908016143179,25.513642790720503,25.650478123703405,25.60633991826608,0.001902541325257605,2.7206659011085477,-0.3996424109805723,-7.2690781225383985,0.001902541325257605,0,Phb2
O35134,21.92585863936219,22.033487529035245,21.985861388890214,21.889000332071962,22.08984095816868,22.20827365882047,21.92585863936219,22.033487529035245,21.985861388890214,21.889000332071962,22.08984095816868,22.20827365882047,0.4578952571300198,0.3392338548626247,-0.08063579725781977,-0.8207296733719351,0.4578952571300198,36,Polr1a
O35143,25.134495571871653,24.869195445900637,24.993474344478507,26.31496182814386,24.21667482038543,23.55905867983202,25.134495571871653,24.869195445900637,24.993474344478507,26.31496182814386,24.21667482038543,23.55905867983202,0.7356193435633184,0.13334685924315479,0.3021566779631648,0.362067215440621,0.7356193435633184,0,Atp5if1
O35215,22.137367682330243,22.53521271609307,NA,23.022692902985337,22.862986887408855,22.47583137659216,22.137367682330243,22.53521271609307,19.798510287765822,23.022692902985337,22.862986887408855,22.47583137659216,0.20989661008398655,0.6779945753942893,-1.2968068269324071,-1.4923181720171697,0.20989661008398655,2,Ddt
O35218,23.793523933469043,23.71114348360398,23.711038426619343,23.91378641563976,23.970355899829745,23.823279376635664,23.793523933469043,23.71114348360398,23.711038426619343,23.91378641563976,23.970355899829745,23.823279376635664,0.03225385542148918,1.491418365115495,-0.16390528280426508,-3.2208696441695266,0.03225385542148918,15,Cpsf2
O35226,24.230006945100033,24.15607196324248,24.239215668115943,23.959164988917987,23.96093310610834,24.009495148009243,24.230006945100033,24.15607196324248,24.239215668115943,23.959164988917987,23.96093310610834,24.009495148009243,0.00171875394603591,2.764786291740773,0.23190044447429514,7.467594468341064,0.00171875394603591,4,Psmd4
O35239,21.897666750276482,21.733389429820292,21.971619328476024,21.832599557523768,22.11806912696867,22.045535715757175,21.897666750276482,21.733389429820292,21.971619328476024,21.832599557523768,22.11806912696867,22.045535715757175,0.3023074591507626,0.5195511368842068,-0.13117629722560764,-1.183029917998156,0.3023074591507626,11,Ptpn9
O35250,22.671179082918325,22.446120101566013,22.721944437105755,22.71424971076085,22.439337843233215,22.451085313323237,22.671179082918325,22.446120101566013,22.721944437105755,22.71424971076085,22.439337843233215,22.451085313323237,0.5608667127518732,0.2511403344550295,0.07819025142426383,0.6334226057878376,0.5608667127518732,4,Exoc7
O35286,24.93256008137156,24.957483268074967,24.916750187092088,24.876754863114236,24.983158190086833,24.8948577205389,24.93256008137156,24.957483268074967,24.916750187092088,24.876754863114236,24.983158190086833,24.8948577205389,0.6457295986135239,0.18994930617599157,0.017340920932880977,0.49628094796318123,0.6457295986135239,14,Dhx15
O35295,22.830686181411245,22.87532114974718,22.836033399049636,22.902735019034946,22.978880101409516,22.92190629609337,22.830686181411245,22.87532114974718,22.836033399049636,22.902735019034946,22.978880101409516,22.92190629609337,0.03148678086187156,1.5018717383914073,-0.08716022877658958,-3.2462633868090154,0.03148678086187156,2,Purb
O35309,21.429257570093856,21.286020729903736,21.53350274251284,NA,NA,21.466427020724893,21.429257570093856,21.286020729903736,21.53350274251284,20.098490689728674,20.00461278162733,21.466427020724893,0.13497404991937645,0.8697497208393046,0.8930835168098454,1.8690839917535078,0.13497404991937645,8,Nmi
O35326,25.848952584181145,25.713138114140147,25.869736719830016,25.67068758127391,25.502638567491886,25.499691904033885,25.848952584181145,25.713138114140147,25.869736719830016,25.67068758127391,25.502638567491886,25.499691904033885,0.02782379658866092,1.5555836103250111,0.25293645511720797,3.3785085285669507,0.02782379658866092,2,Srsf5
O35343,26.225876853607645,26.243925162483993,26.24189051070081,26.261445615499408,26.225233330947773,26.14781000225597,26.225876853607645,26.243925162483993,26.24189051070081,26.261445615499408,26.225233330947773,26.14781000225597,0.49121821419905193,0.308725538081297,0.025734526029765448,0.7569510753187206,0.49121821419905193,9,Kpna4
O35344,25.37845335964691,25.490264784251195,25.345331876868247,25.37205573544841,25.388210467966335,25.436506700973784,25.37845335964691,25.490264784251195,25.345331876868247,25.37205573544841,25.388210467966335,25.436506700973784,0.9101543539410293,0.04088494901928274,0.005759038792611193,0.12015422022088292,0.9101543539410293,8,Kpna3
O35345,23.05966396566169,NA,23.20163398080975,23.296561142876474,22.98521864308927,23.378354131467297,23.05966396566169,19.202279784687107,23.20163398080975,23.296561142876474,22.98521864308927,23.378354131467297,0.34757196996126843,0.45895525461115794,-1.3988520620914997,-1.0633127375665434,0.34757196996126843,13,Kpna6
O35350,22.500354668368207,22.4776604515532,22.48490449502186,22.260778294091985,22.496336932297346,22.12842737069053,22.500354668368207,22.4776604515532,22.48490449502186,22.260778294091985,22.496336932297346,22.12842737069053,0.14875182329236156,0.827537702298851,0.1924590059544684,1.7853631296176138,0.14875182329236156,12,Capn1
O35375,25.33691429340393,25.459608468501695,25.397706225394607,25.607666690236393,25.478030927491265,25.403471345830916,25.33691429340393,25.459608468501695,25.397706225394607,25.607666690236393,25.478030927491265,25.403471345830916,0.22942898385149038,0.6393517183805246,-0.09831332541944704,-1.4170498739776234,0.22942898385149038,24,Nrp2
O35381,26.253947435982393,26.185141904391934,26.129355346120995,26.305599499920486,26.04591477000578,26.130141298984675,26.253947435982393,26.185141904391934,26.129355346120995,26.305599499920486,26.04591477000578,26.130141298984675,0.7494599962896378,0.12525154340853023,0.028929705861457933,0.342149311258135,0.7494599962896378,3,Anp32a
O35382,22.224173651199813,22.34529803342921,22.168887534898726,22.206486190806213,22.35153885653255,22.22205195379253,22.224173651199813,22.34529803342921,22.168887534898726,22.206486190806213,22.35153885653255,22.22205195379253,0.8511352650973687,0.07000141498336404,-0.013905927201179225,-0.200139084894977,0.8511352650973687,14,Exoc4
O35459,23.155639722814392,23.301314212232906,23.111334377682322,23.762736446171402,23.878767153586228,23.491182743331702,23.155639722814392,23.301314212232906,23.111334377682322,23.762736446171402,23.878767153586228,23.491182743331702,0.015327978974323494,1.8145151039950158,-0.5214660101199051,-4.061641642004536,0.015327978974323494,6,Ech1
O35465,23.23169229389319,23.045669020912353,23.154450393459072,23.858896174373395,22.95631375952131,23.497653059839642,23.23169229389319,23.045669020912353,23.154450393459072,23.858896174373395,22.95631375952131,23.497653059839642,0.3343329506176844,0.47582081884198485,-0.2936837618232424,-1.0967803230675237,0.3343329506176844,8,Fkbp8
O35551,22.58749278240799,22.493798780202198,22.575955573210138,22.415087717338878,22.31221491088102,22.475262407613165,22.58749278240799,22.493798780202198,22.575955573210138,22.415087717338878,22.31221491088102,22.475262407613165,0.05373704281884575,1.2697262367267093,0.15156069999575195,2.7064001810007396,0.05373704281884575,7,Rabep1
O35593,25.23597009065322,25.283020225305478,25.07459457321415,25.057963306944313,25.233668237900755,25.0913188357045,25.23597009065322,25.283020225305478,25.07459457321415,25.057963306944313,25.233668237900755,25.0913188357045,0.445136480328215,0.35150681246646887,0.07021150287442879,0.8461155568156685,0.445136480328215,3,Psmd14
O35598,NA,NA,NA,22.065592316332253,22.22502734305748,21.82423159290288,18.262625694590245,20.231987405030484,19.542124800302616,22.065592316332253,22.22502734305748,21.82423159290288,0.010222820638164442,1.9904292589392731,-2.692704450789755,-4.574898255289288,0.010222820638164442,36,Adam10
O35609,22.822793309773182,23.02069379496058,23.164520905219437,23.078810133675198,23.217518168602993,23.21117357921852,22.822793309773182,23.02069379496058,23.164520905219437,23.078810133675198,23.217518168602993,23.21117357921852,0.20098646613918134,0.6968331857584225,-0.16649795718117133,-1.529039153001267,0.20098646613918134,7,Scamp3
O35615,21.964022106550132,22.02759422752779,21.80950909096124,22.329234646605613,21.948849136994856,22.480818792537065,21.964022106550132,22.02759422752779,21.80950909096124,22.329234646605613,21.948849136994856,22.480818792537065,0.13524284475805085,0.8688857026672113,-0.31925905036612434,-1.8673642943108548,0.13524284475805085,29,Zfpm1
O35621,22.943243102705093,22.68097411496493,22.89359927642939,22.783787190877977,22.76060625799331,NA,22.943243102705093,22.68097411496493,22.89359927642939,22.783787190877977,22.76060625799331,19.495687808733667,0.3495026072783062,0.456549580083228,1.1592450788314856,1.0585281897847425,0.3495026072783062,5,Pmm1
O35623,22.834510399379504,23.070366658761984,23.14738692509746,NA,22.56727653362673,22.071692793233243,22.834510399379504,23.070366658761984,23.14738692509746,20.545205201466274,22.56727653362673,22.071692793233243,0.10434912869687861,0.9815111728919387,1.2893631516375663,2.094075083308471,0.10434912869687861,2,Bet1
O35638,23.15339926074732,23.29108973975177,23.125403379978014,23.51941357857845,23.741497435045606,23.45988983272314,23.15339926074732,23.29108973975177,23.125403379978014,23.51941357857845,23.741497435045606,23.45988983272314,0.01840940823310406,1.7349601715844187,-0.3836361552900307,-3.8431832313599994,0.01840940823310406,21,Stag2
O35643,24.52241007996909,24.514846943232516,24.489774967146495,24.528920959851412,24.58692039793673,24.354541568878673,24.52241007996909,24.514846943232516,24.489774967146495,24.528920959851412,24.58692039793673,24.354541568878673,0.8021263780572718,0.09575720157994305,0.01888302122709362,0.26775692075282703,0.8021263780572718,15,Ap1b1
O35646,21.101429449561966,21.31876565399382,21.096419194607012,NA,21.447987210958043,NA,21.101429449561966,21.31876565399382,21.096419194607012,19.89722308575866,21.447987210958043,19.313265442329886,0.21149103759909627,0.674708032089075,0.9527128530387365,1.4859145386549326,0.21149103759909627,14,Capn6
O35654,23.25954329432995,23.183136189932423,23.222641627241796,23.513642790720503,23.534452978042594,23.52384619294464,23.25954329432995,23.183136189932423,23.222641627241796,23.513642790720503,23.534452978042594,23.52384619294464,1.8931547018839878e-4,3.722813895582229,-0.3022069500678555,-13.217300496985537,1.8931547018839878e-4,11,Pold2
O35658,27.752385751188342,27.756781787084186,27.585488442443598,28.01595179097475,27.708264783242868,27.808269677969406,27.752385751188342,27.756781787084186,27.585488442443598,28.01595179097475,27.708264783242868,27.808269677969406,0.24327238359745357,0.6139071895976353,-0.14594342382363124,-1.3674867054342075,0.24327238359745357,6,C1qbp
